Row,Column,Assay,Sample,Conc,Ct,Tm,Expected Tm,R2,Chi2,Straight R2,Efficiency,Multiple peaks,Outlier,Multimodal melt peaks,F0,Flags,S-DispenseTip,S-DropIndex,S-GlobalDropIndex,S-SP-Well,A-DispenseTip,A-DropIndex,A-GlobalDropIndex,A-SP-Well,Asymmetry,A,B,C,D,E,AmpRatio,Tm minus mean,Ct minus mean
58,56,cfxA_106_Rep2,P58,-1,23.06077,76.82492,,0.9998913,15980.01,0.7898037,1.968452,FALSE,FALSE,FALSE,5.44E-05,,,,,,,,,,6,2062.569,1.354383,25.84444,10535.61,6.044629,6.108004,,
58,57,tetX_196_Rep2,P58,-1,22.99366,75.20328,,0.9999269,20875.38,0.7869367,1.969555,FALSE,FALSE,FALSE,7.79E-05,,,,,,,,,,6,2361.286,1.353355,25.77597,14562.8,6.350368,7.167317,,
58,58,intl2_338_Rep2,P58,-1,28.32876,80.29,,0.9999738,8066.22,0.644515,1.939087,FALSE,FALSE,FALSE,2.29E-06,,,,,,,,,,6,2196.086,1.382604,31.14959,13952.84,9.524002,7.353503,,
58,59,intl3_1522_Rep2,P58,-1,25.85991,79.0289,,0.9998804,26895.04,0.7176535,2.034122,FALSE,FALSE,FALSE,3.36E-06,,,,,,,,,,8,2553.308,1.29675,28.56768,12426.51,4.930157,5.866827,,
64,48,ermB_804_Rep2,P58,-1,21.79439,78.80173,,0.9999818,5148.828,0.805038,1.941452,FALSE,FALSE,FALSE,0.000257993,,,,,,,,,,7,3139.5,1.38027,24.61215,14311.49,-0.1279648,5.558527,,
64,49,IncHI2-smr0018_1566_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,50,IncI1_repI1_1565_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,51,IncN_rep_340_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,52,tetQ_185_Rep2,P58,-1,16.86066,76.62881,,0.9998387,39214.63,0.8063648,2.007926,FALSE,FALSE,FALSE,0.004553284,,,,,,,,,,5,2240.225,1.318893,19.59759,12928.88,13.18404,6.77124,,
64,53,tetW_191_Rep2,P58,-1,15.16504,81.21481,,0.9999667,9282.622,0.7950045,1.964849,FALSE,FALSE,FALSE,0.02665205,,,,,,,,,,8,2162.286,1.357758,17.95316,14731.69,10.02485,7.813017,,
64,54,IS26_1546_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,55,ISEcp1_1550_Rep2,P58,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
64,56,oqxA_1577_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,57,sul2_133_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,58,lncF_FIC_1564_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
64,59,mobA_1524_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,48,tnpA_202_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,49,ant6-ia_431_Rep2,P58,-1,22.92546,79.1702,,0.9999426,15030.55,0.7942292,1.885998,FALSE,FALSE,FALSE,0.000227966,,,,,,,,,,12,2647.584,1.438097,25.81938,14293.08,2.276544,6.398539,,
68,50,tetL_195_Rep2,P58,-1,26.19692,78.38541,,0.9998524,39577.93,0.7107562,1.980493,FALSE,FALSE,FALSE,6.24E-06,,,,,,,,,,14,2445.435,1.343272,28.96595,14454.63,8.938578,6.910862,,
68,51,tnpA_203_Rep2,P58,-1,26.74607,84.76414,,0.9999929,1335.615,0.6971275,1.870051,FALSE,FALSE,FALSE,1.69E-05,,,,,,,,,,13,2129.257,1.456016,29.66358,11881.79,3.655148,6.580249,,
68,52,traN_1525_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,53,blaROB_41_Rep2,P58,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
68,54,pAKD1-IncP-1?_380_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,55,pBS228-IncP-1?_381_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,56,blaCTX-M_162_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,57,IS91_1567_Rep2,P58,-1,28.58981,85.3221,,0.9999695,8378.866,0.6264642,1.905839,FALSE,FALSE,FALSE,3.15E-06,,,,,,,,,,18,2762.288,1.416639,31.45546,13869.21,1.761129,6.020916,,
68,58,ISCR1_1528_Rep2,P58,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
68,59,tnpA_206_Rep2,P58,-1,26.85803,77.61253,,0.9999509,14418.59,0.6891206,1.990384,FALSE,FALSE,FALSE,3.31E-06,,,,,,,,,,13,2270.383,1.334336,29.6153,14400.98,4.687912,7.342971,,
0,12,16Snew_2_Rep1,P59,-1,13.10413,83.3378,,0.9997852,94428.95,0.6774756,2.001541,FALSE,FALSE,FALSE,0.1012923,,,,,,,,,,15,2522.624,1.324455,15.84839,15934.31,14.22329,7.316562,,
0,13,16Sold_1_Rep1,P59,-1,13.27436,81.48224,,0.9999399,21924.98,0.7569417,2.001469,FALSE,FALSE,FALSE,0.08292567,,,,,,,,,,11,3327.442,1.324518,16.0187,14826.59,9.610656,5.455853,,
0,14,aac6-is_iu_ix_419_Rep1,P59,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline",,,,,,,,,,,,,,,,,
0,15,aphA3_14_Rep1,P59,-1,18.41369,78.82838,,0.9999453,15342.45,0.8179112,1.916582,FALSE,FALSE,FALSE,0.003698777,,,,,,,,,,17,4150.405,1.405387,21.26452,13779.98,-8.284753,4.320152,,
0,16,tetB_181_Rep1,P59,-1,27.53442,79.48595,,0.9999269,26605.85,0.6685067,1.93929,FALSE,FALSE,FALSE,4.54E-06,,,,,,,,,,11,2660.696,1.382405,30.35499,15610.55,6.373003,6.867095,,
0,17,tetG_F_507_Rep1,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
0,18,IncP_oriT_342_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
0,19,IncQ_oriT_343_Rep1,P59,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
0,20,int1-a-marko_336_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
0,21,intI1F165_clinical_359_Rep1,P59,,,,,,,,,,,,,"CtIsLarge, MultipleMeltPeaks",,,,,,,,,,,,,,,,,
0,22,ant6-ib_1541_Rep1,P59,-1,21.26041,75.34683,,0.9999629,20416.93,0.8120071,1.969941,FALSE,FALSE,FALSE,0.000352022,,,,,,,,,,8,2556.033,1.352995,24.04225,18358.26,10.20427,8.182323,,
0,23,aph2-Id_104_Rep1,P59,-1,18.31626,75.52782,,0.9998897,51951.41,0.8212894,1.990815,FALSE,FALSE,FALSE,0.0023451,,,,,,,,,,9,2492.604,1.33395,21.07301,17018.01,7.737616,7.827402,,
4,12,tetM_1513_Rep1,P59,-1,27.93691,78.45702,,0.9999452,20637.73,0.6617961,1.973477,FALSE,FALSE,FALSE,2.14E-06,,,,,,,,,,12,2622.778,1.349715,30.71443,16343.77,24.78625,7.231472,,
4,13,tetO_192_Rep1,P59,-1,17.88552,78.48685,,0.9998965,36924.43,0.8291582,1.945733,FALSE,FALSE,FALSE,0.004742537,,,,,,,,,,10,2430.939,1.376073,20.69775,16155.06,6.919006,7.645605,,
4,14,tet32_54_Rep1,P59,-1,19.804,80.62643,,0.9999502,19051.19,0.8198301,1.945331,FALSE,FALSE,FALSE,0.001211159,,,,,,,,,,14,2406.065,1.376465,22.61675,16561.89,5.93535,7.883391,,
4,15,tet40_500_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
4,16,tet44_1539_Rep1,P59,-1,21.75772,77.89574,,0.9999632,14762.25,0.8081,1.925346,FALSE,FALSE,FALSE,0.000380833,,,,,,,,,,8,2292.499,1.396391,24.5967,17006.18,2.571958,8.418181,,
4,17,tetK_184_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
4,18,ermA-803_Rep1,P59,-1,32.29326,79.79446,,0.9997622,52963.14,0.4845963,2.084831,FALSE,FALSE,FALSE,1.07E-08,CtIsLarge,,,,,,,,,12,2474.587,1.256746,34.94834,12738.63,23.59327,6.147779,,
4,19,ermG_807_Rep1,P59,,,,,,,,,,,,,"LowEfficiency, CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
4,20,cfxA_106_Rep1,P59,-1,21.19635,77.18169,,0.9997326,53572.44,0.8121479,1.994223,FALSE,FALSE,FALSE,0.000190232,,,,,,,,,,10,2278.572,1.330912,23.94911,12422.23,8.558247,6.451762,,
4,21,tetX_196_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
4,22,intl2_338_Rep1,P59,-1,32.5656,80.54072,,0.9999593,13700.65,0.4734882,1.933641,FALSE,FALSE,FALSE,1.25E-07,CtIsLarge,,,,,,,,,8,2369.792,1.388023,35.39357,14839.48,28.65863,7.261932,,
4,23,intl3_1522_Rep1,P59,-1,25.22108,79.61224,,0.9996969,81702.23,0.7350811,1.971878,FALSE,FALSE,FALSE,1.28E-05,,,,,,,,,,11,2546.042,1.351195,28.00055,12758.34,9.94055,6.011046,,
10,12,ermB_804_Rep1,P59,-1,21.64447,79.04123,,0.9999797,8485.427,0.8054248,1.951262,FALSE,FALSE,FALSE,0.000304985,,,,,,,,,,14,3296.234,1.370705,24.44963,17017.83,-2.915385,6.16281,,
10,13,IncHI2-smr0018_1566_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,14,IncI1_repI1_1565_Rep1,P59,,,,,,,,,,,,,"CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed",,,,,,,,,,,,,,,,,
10,15,IncN_rep_340_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,16,tetQ_185_Rep1,P59,-1,16.24725,76.76907,,0.9995866,138565.9,0.8063118,2.021211,FALSE,FALSE,FALSE,0.007040607,,,,,,,,,,8,2154.3,1.307529,18.96921,14067.36,11.19491,7.5299,,
10,17,tetW_191_Rep1,P59,-1,15.72467,81.48152,,0.9999864,5047.263,0.806633,1.950036,FALSE,FALSE,FALSE,0.02190878,,,,,,,,,,15,2094.124,1.37189,18.53139,16107.88,7.311755,8.691942,,
10,18,IS26_1546_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,19,ISEcp1_1550_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,20,oqxA_1577_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,21,sul2_133_Rep1,P59,-1,31.28198,85.41338,,0.9999636,10004.8,0.5206267,1.941404,FALSE,FALSE,FALSE,2.44E-07,CtIsLarge,,,,,,,,,11,2133.857,1.380318,34.0998,13094.62,10.76811,7.136597,,
10,22,lncF_FIC_1564_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
10,23,mobA_1524_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,12,tnpA_202_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,13,ant6-ia_431_Rep1,P59,-1,23.72093,79.28564,,0.9999347,20762.52,0.7775409,1.909202,FALSE,FALSE,FALSE,0.000102561,,,,,,,,,,6,2717.511,1.41309,26.58191,15155.78,3.350008,6.57708,,
14,14,tetL_195_Rep1,P59,-1,25.16299,78.59435,,0.9998143,59329.88,0.7374078,1.999449,FALSE,FALSE,FALSE,1.13E-05,,,,,,,,,,7,2406.376,1.326292,27.90966,15602,9.348566,7.483608,,
14,15,tnpA_203_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,16,traN_1525_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,17,blaROB_41_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,18,pAKD1-IncP-1?_380_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,19,pBS228-IncP-1?_381_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,20,blaCTX-M_162_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,21,IS91_1567_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,22,ISCR1_1528_Rep1,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
14,23,tnpA_206_Rep1,P59,-1,28.75086,77.59636,,0.9999319,20112.66,0.6283045,1.996492,FALSE,FALSE,FALSE,7.16E-07,,,,,,,,,,5,2377.559,1.3289,31.50097,14105.2,13.38787,6.932637,,
20,12,16Snew_2_Rep2,P59,-1,12.88842,83.39179,,0.9996101,166049.6,0.6768082,2.009954,FALSE,FALSE,FALSE,0.1078484,,,,,,,,,,8,2542.068,1.31714,15.62304,15280.27,16.42898,7.010961,,
20,13,16Sold_1_Rep2,P59,-1,12.99909,81.61975,,0.9990329,340674.6,0.7484867,1.833745,FALSE,FALSE,FALSE,0.3554243,,,,,,,,,,46,6531.854,1.499227,15.97351,15064.18,-1.123907,3.306264,,
20,14,aac6-is_iu_ix_419_Rep2,P59,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, SaturationBaselineRatioIsLow, CurveFitFailed, HighBaseline",,,,,,,,,,,,,,,,,
20,15,aphA3_14_Rep2,P59,-1,18.43396,78.82703,,0.9999664,8360.768,0.822966,1.942172,FALSE,FALSE,FALSE,0.002624565,,,,,,,,,,9,4215.767,1.379562,21.25079,12850.95,-4.819237,4.048307,,
20,16,tetB_181_Rep2,P59,,,,,,,,,,,,,"HighEfficiency, CtIsLarge, SaturationBaselineRatioIsLow, CurveFitFailed",,,,,,,,,,,,,,,,,
20,17,tetG_F_507_Rep2,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
20,18,IncP_oriT_342_Rep2,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
20,19,IncQ_oriT_343_Rep2,P59,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
20,20,int1-a-marko_336_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
20,21,intI1F165_clinical_359_Rep2,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
20,22,ant6-ib_1541_Rep2,P59,-1,20.84128,75.15031,,0.9999696,13002.85,0.8137877,1.955008,FALSE,FALSE,FALSE,0.000540183,,,,,,,,,,3,2352.214,1.367101,23.64169,17495.59,9.71069,8.437922,,
20,23,aph2-Id_104_Rep2,P59,-1,18.36468,75.31031,,0.9998958,42715.57,0.8215567,1.992379,FALSE,FALSE,FALSE,0.002079912,,,,,,,,,,8,2375.308,1.332553,21.1196,15891.57,12.80099,7.690321,,
24,12,tetM_1513_Rep2,P59,-1,27.81945,78.36196,,0.9999435,20660.86,0.6576436,1.99013,FALSE,FALSE,FALSE,1.79E-06,,,,,,,,,,14,2346.555,1.334563,30.57701,15995.88,5.110326,7.816751,,
24,13,tetO_192_Rep2,P59,-1,18.86202,78.39186,,0.9999719,7399.35,0.8279547,1.956481,FALSE,FALSE,FALSE,0.001788895,,,,,,,,,,8,2245.459,1.365691,21.66058,13826.97,3.659683,7.15775,,
24,14,tet32_54_Rep2,P59,-1,19.88574,80.49835,,0.9999506,18427.19,0.8178026,1.952363,FALSE,FALSE,FALSE,0.001053032,,,,,,,,,,13,2414.212,1.369643,22.6895,16480.22,7.664257,7.826335,,
24,15,tet40_500_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
24,16,tet44_1539_Rep2,P59,-1,22.74293,77.81076,,0.9999613,13093.63,0.7941188,1.964074,FALSE,FALSE,FALSE,0.00010465,,,,,,,,,,10,2485.83,1.358487,25.532,15207.44,16.2623,7.117653,,
24,17,tetK_184_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
24,18,ermA-803_Rep2,P59,-1,32.38824,77.13381,,0.999907,26477.39,0.4768779,1.964971,FALSE,FALSE,FALSE,7.43E-08,CtIsLarge,,,,,,,,,10,2471.664,1.357644,35.1762,13289.87,18.97812,6.376892,,
24,19,ermG_807_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
24,20,cfxA_106_Rep2,P59,-1,21.50663,77.02409,,0.9997194,60089.59,0.8065215,2.016865,FALSE,FALSE,FALSE,0.00010889,,,,,,,,,,10,2151.969,1.311216,24.23345,11573.59,11.37142,6.378142,,
24,21,tetX_196_Rep2,P59,-1,28.91674,75.31036,,0.9999457,18418.51,0.6227422,2.011005,FALSE,FALSE,FALSE,5.56E-07,,,,,,,,,,11,2506.042,1.316234,31.65017,15411.93,12.80225,7.149909,,
24,22,intl2_338_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
24,23,intl3_1522_Rep2,P59,-1,25.94742,79.42632,,0.9999244,16940.88,0.7197734,1.958248,FALSE,FALSE,FALSE,9.02E-06,,,,,,,,,,12,2632.28,1.364005,28.74375,12798.36,10.94413,5.862083,,
30,12,ermB_804_Rep2,P59,-1,22.00176,78.90369,,0.9999648,9622.477,0.7997949,1.95363,FALSE,FALSE,FALSE,0.000193371,,,,,,,,,,9,3114.057,1.368423,24.80392,14400.33,1.855814,5.624298,,
30,13,IncHI2-smr0018_1566_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
30,14,IncI1_repI1_1565_Rep2,P59,-1,32.12758,81.25455,,0.9999886,2072.065,0.4875253,1.916164,FALSE,FALSE,FALSE,1.86E-07,CtIsLarge,,,,,,,,,11,2636.951,1.40582,34.97898,11913.98,15.55898,5.518091,,
30,15,IncN_rep_340_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
30,16,tetQ_185_Rep2,P59,-1,16.28103,76.74836,,0.9997227,89523.48,0.8055806,2.020553,FALSE,FALSE,FALSE,0.006789367,,,,,,,,,,7,2243.607,1.308086,19.00372,13842.38,12.62164,7.1697,,
30,17,tetW_191_Rep2,P59,-1,15.67711,81.3294,,0.9999804,6145.917,0.802685,1.957631,FALSE,FALSE,FALSE,0.0193366,,,,,,,,,,15,2064.096,1.364593,18.47422,14654.66,7.495753,8.099794,,
30,18,IS26_1546_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
30,19,ISEcp1_1550_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
30,20,oqxA_1577_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
30,21,sul2_133_Rep2,P59,-1,29.73431,85.29409,,0.9999498,11180.16,0.5899955,1.93708,FALSE,FALSE,FALSE,7.65E-07,CtIsLarge,,,,,,,,,11,2093.92,1.384595,32.55777,12467.5,11.43267,6.954142,,
30,22,lncF_FIC_1564_Rep2,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
30,23,mobA_1524_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,12,tnpA_202_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,13,ant6-ia_431_Rep2,P59,-1,23.26406,79.22976,,0.9999417,18523.22,0.7883302,1.904046,FALSE,FALSE,FALSE,0.000142498,,,,,,,,,,4,2660.948,1.418541,26.13222,14267.09,7.444283,6.361658,,
34,14,tetL_195_Rep2,P59,-1,25.0111,78.52288,,0.9997402,83230.51,0.7416056,2.013113,FALSE,FALSE,FALSE,1.03E-05,,,,,,,,,,7,2434.974,1.314423,27.74214,15146.5,14.1247,7.220395,,
34,15,tnpA_203_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,16,traN_1525_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,17,blaROB_41_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,18,pAKD1-IncP-1?_380_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,19,pBS228-IncP-1?_381_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,20,blaCTX-M_162_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,21,IS91_1567_Rep2,P59,,,,,,,,,,,,,"CtIsLarge, CurveFitFailed",,,,,,,,,,,,,,,,,
34,22,ISCR1_1528_Rep2,P59,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
34,23,tnpA_206_Rep2,P59,-1,28.7984,77.54461,,0.9999292,18475.96,0.6272858,1.981842,FALSE,FALSE,FALSE,8.16E-07,,,,,,,,,,6,2280.943,1.342043,31.56582,13392.8,14.04096,6.871607,,
9,48,ermB_804_Rep1,P60,-1,18.01773,78.68301,,0.999961,8340.52,0.8237037,1.922807,FALSE,FALSE,FALSE,0.004308902,,,,,,,,,,4,2410.16,1.39898,20.86013,12885.78,2.867893,6.34644,,
9,49,IncHI2-smr0018_1566_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,50,IncI1_repI1_1565_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,51,IncN_rep_340_Rep1,P60,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
9,52,tetQ_185_Rep1,P60,-1,18.07406,76.09425,,0.99982,25447.44,0.8177797,1.971367,FALSE,FALSE,FALSE,0.002053423,,,,,,,,,,7,1623.81,1.351669,20.85415,10303.01,8.902609,7.344962,,
9,53,tetW_191_Rep1,P60,-1,15.95202,81.11514,,0.9999811,3637.472,0.8045214,1.931492,FALSE,FALSE,FALSE,0.01629942,,,,,,,,,,8,1522.607,1.390177,18.78282,12021.75,6.388869,8.895507,,
9,54,IS26_1546_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,55,ISEcp1_1550_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,56,oqxA_1577_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,57,sul2_133_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,58,lncF_FIC_1564_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
9,59,mobA_1524_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,48,tnpA_202_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,49,ant6-ia_431_Rep1,P60,-1,24.11729,79.0193,,0.9999539,9558.299,0.7718112,1.895778,FALSE,FALSE,FALSE,6.94E-05,,,,,,,,,,12,2080.201,1.427408,26.99712,11355.32,7.346441,6.458761,,
13,50,tetL_195_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,51,tnpA_203_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,52,traN_1525_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,53,blaROB_41_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,54,pAKD1-IncP-1?_380_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,55,pBS228-IncP-1?_381_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,56,blaCTX-M_162_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,57,IS91_1567_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,58,ISCR1_1528_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
13,59,tnpA_206_Rep1,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
19,48,16Snew_2_Rep2,P60,-1,13.96358,82.75336,,0.9999083,18812.87,0.7171194,1.943155,FALSE,FALSE,FALSE,0.06397647,,,,,,,,,,9,1819.496,1.378596,16.77914,12356.52,9.100643,7.791176,,
19,49,16Sold_1_Rep2,P60,-1,14.24202,81.01639,,0.9999908,1954.807,0.777646,1.962269,FALSE,FALSE,FALSE,0.04179271,,,,,,,,,,11,2545.658,1.36019,17.03333,11472.72,3.419651,5.506779,,
19,50,aac6-is_iu_ix_419_Rep2,P60,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
19,51,aphA3_14_Rep2,P60,-1,19.26942,78.53411,,0.9999764,3576.036,0.8254838,1.923382,FALSE,FALSE,FALSE,0.001338497,,,,,,,,,,8,3106.447,1.398392,22.11105,9853.21,0.3665869,4.171859,,
19,52,tetB_181_Rep2,P60,,,,,,,,,,,,,CurveFitFailed,,,,,,,,,,,,,,,,,
19,53,tetG_F_507_Rep2,P60,-1,29.04358,86.8354,,0.9999915,1080.815,0.6237867,1.863167,FALSE,FALSE,FALSE,3.30E-06,,,,,,,,,,15,1579.032,1.463944,31.97154,10079.75,11.48592,7.383503,,
19,54,IncP_oriT_342_Rep2,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
19,55,IncQ_oriT_343_Rep2,P60,,,,,,,,,,,,,"LowEfficiency, CtIsSmall, CurveFitFailed",,,,,,,,,,,,,,,,,
19,56,int1-a-marko_336_Rep2,P60,,,,,,,,,,,,,NoAmplification,,,,,,,,,,,,,,,,,
19,57,intI1F165_clinical_359_Rep2,P60,-1,32.45424,86.73791,,0.999974,3453.196,0.4879017,1.888939,FALSE,FALSE,FALSE,1.87E-07,CtIsLarge,,,,,,,,,7,1916.134,1.43486,35.34389,9302.245,20.92698,5.854694,,
19,58,ant6-ib_1541_Rep2,P60,-1,24.46003,74.86888,,0.9999332,18365.17,0.7592434,1.919627,FALSE,FALSE,FALSE,4.71E-05,,,,,,,,,,9,1597.981,1.402243,27.30673,13498.87,8.566875,9.447449,,
19,59,aph2-Id_104_Rep2,P60,-1,19.64831,75.03246,,0.9999533,9930.779,0.8267047,1.98097,FALSE,FALSE,FALSE,0.000670307,,,,,,,,,,8,1602.348,1.342837,22.41677,11918.1,7.689683,8.437897,,
23,48,tetM_1513_Rep2,P60,-1,30.69352,78.12554,,0.9999612,8007.467,0.5622546,1.972714,FALSE,FALSE,FALSE,2.00E-07,CtIsLarge,,,,,,,,,2,1998.234,1.350421,33.47197,11636.27,24.0008,6.823278,,
